spark-history/application_1597665317929_0013,query52_cluster_500G,52,500,alpha,8,26,101677,200,34344.0,9604.0,505,578038.0,39197.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0025,query20_cluster_500G,20,500,gamma,5,26,44446,200,10533.0,2847.0,200,14969.0,6491.0,572,188477.0,12618.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0055,query52_cluster_500G,52,500,alpha,8,26,73731,200,38634.0,10983.0,505,547188.0,26094.0
spark-history/application_1597665317929_0007,query52_cluster_500G,52,500,alpha,8,26,56650,200,34464.0,9903.0,505,415275.0,25785.0
spark-history/application_1597665317929_0050,query52_cluster_500G,52,500,alpha,4,26,168287,200,31545.0,15777.0,505,580376.0,13617.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0005,query20_cluster_500G,20,500,beta,7,26,38222,200,11965.0,2557.0,200,17463.0,9029.0,572,182271.0,32509.0
spark-history/application_1597665317929_0038,query20_cluster_500G,20,500,gamma,5,26,41035,200,11189.0,1888.0,200,14049.0,6053.0,572,172385.0,10712.0
spark-history/application_1597665317929_0030,query20_cluster_500G,20,500,beta,2,26,82545,200,9166.0,1502.0,200,8700.0,1994.0,572,147931.0,3134.0
spark-history/application_1597665317929_0017,query20_cluster_500G,20,500,gamma,5,26,47297,200,12925.0,3164.0,200,13863.0,4808.0,572,205274.0,11354.0
spark-history/application_1597665317929_0042,query20_cluster_500G,20,500,beta,8,26,40469,200,9574.0,1072.0,200,19220.0,10531.0,572,263174.0,24907.0
spark-history/application_1597665317929_0015,query20_cluster_500G,20,500,beta,4,26,55962,200,10522.0,2486.0,200,9602.0,2028.0,572,148360.0,5718.0
spark-history/application_1597665317929_0051,query20_cluster_500G,20,500,beta,8,26,36757,200,8275.0,1187.0,200,18043.0,9465.0,572,239749.0,21273.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0019,query52_cluster_500G,52,500,alpha,4,26,141861,200,52216.0,25629.0,505,449483.0,14480.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0003,query20_cluster_500G,20,500,gamma,3,26,82345,200,8776.0,1644.0,200,9629.0,2858.0,572,224510.0,5483.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0032,query52_cluster_500G,52,500,alpha,4,26,155150,200,25268.0,8707.0,505,593639.0,10582.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0021,query20_cluster_500G,20,500,beta,4,26,62764,200,10663.0,3417.0,200,12098.0,3816.0,572,225128.0,11803.0
spark-history/application_1597665317929_0048,query20_cluster_500G,20,500,beta,4,26,53836,200,13416.0,4489.0,200,10901.0,3455.0,572,190871.0,7404.0
spark-history/application_1597665317929_0018,query20_cluster_500G,20,500,beta,8,26,68834,200,15710.0,6953.0,200,27022.0,17452.0,572,176955.0,6472.0
spark-history/application_1597665317929_0006,query20_cluster_500G,20,500,gamma,5,26,62290,200,11171.0,2753.0,200,14652.0,5685.0,572,196240.0,17634.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0059,query52_cluster_500G,52,500,alpha,8,26,60940,200,35067.0,10327.0,505,448242.0,25861.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0045,query20_cluster_500G,20,500,beta,8,26,81529,200,20370.0,5994.0,200,25098.0,13651.0,572,314444.0,44037.0
spark-history/application_1597665317929_0034,query20_cluster_500G,20,500,gamma,8,26,39049,200,8951.0,960.0,200,19810.0,12591.0,572,252413.0,21939.0
spark-history/application_1597665317929_0053,query20_cluster_500G,20,500,beta,8,26,77618,200,11697.0,2465.0,200,23617.0,15966.0,572,277004.0,9047.0
spark-history/application_1597665317929_0046,query20_cluster_500G,20,500,gamma,8,26,35080,200,10013.0,1275.0,200,20556.0,10828.0,572,217010.0,20679.0
spark-history/application_1597665317929_0054,query20_cluster_500G,20,500,gamma,8,26,33252,200,9833.0,1052.0,200,19304.0,11044.0,572,203856.0,20288.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0010,query52_cluster_500G,52,500,alpha,7,26,94618,200,27593.0,8035.0,505,469842.0,31360.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597665317929_0036,query20_cluster_500G,20,500,gamma,8,26,54945,200,20782.0,6189.0,200,22079.0,10401.0,572,246004.0,36532.0
