file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597310437327_0012,query84_cluster_500G,84,500,alpha,8,28,25334,30,200,89980.0,10939.0,449.9
spark-history/application_1597310437327_0012,query84_cluster_500G,84,500,alpha,8,28,25334,28,65,70596.0,15024.0,1086.0923076923077
spark-history/application_1597310437327_0012,query84_cluster_500G,84,500,alpha,8,28,25334,29,9,9043.0,8885.0,1004.7777777777778
spark-history/application_1597310437327_0015,query84_cluster_500G,84,500,alpha,8,28,24084,30,200,106151.0,13786.0,530.755
spark-history/application_1597310437327_0015,query84_cluster_500G,84,500,alpha,8,28,24084,28,65,74065.0,16104.0,1139.4615384615386
spark-history/application_1597310437327_0015,query84_cluster_500G,84,500,alpha,8,28,24084,29,9,8890.0,8715.0,987.7777777777778
spark-history/application_1597310437327_0005,query20_cluster_500G,20,500,beta,8,26,29667,27,200,9505.0,1074.0,47.525
spark-history/application_1597310437327_0005,query20_cluster_500G,20,500,beta,8,26,29667,28,200,21580.0,12679.0,107.9
spark-history/application_1597310437327_0005,query20_cluster_500G,20,500,beta,8,26,29667,26,572,176166.0,23709.0,307.9825174825175
spark-history/application_1597310437327_0018,query84_cluster_500G,84,500,alpha,8,28,26196,30,200,88991.0,9460.0,444.955
spark-history/application_1597310437327_0018,query84_cluster_500G,84,500,alpha,8,28,26196,28,9,13888.0,13653.0,1543.111111111111
spark-history/application_1597310437327_0018,query84_cluster_500G,84,500,alpha,8,28,26196,29,65,71202.0,11004.0,1095.4153846153847
spark-history/application_1597310437327_0023,query20_cluster_500G,20,500,beta,8,26,27661,27,200,8773.0,747.0,43.865
spark-history/application_1597310437327_0023,query20_cluster_500G,20,500,beta,8,26,27661,28,200,17809.0,9612.0,89.045
spark-history/application_1597310437327_0023,query20_cluster_500G,20,500,beta,8,26,27661,26,572,167065.0,22164.0,292.07167832167835
spark-history/application_1597310437327_0010,query20_cluster_500G,20,500,beta,8,26,26926,27,200,27350.0,4927.0,136.75
spark-history/application_1597310437327_0010,query20_cluster_500G,20,500,beta,8,26,26926,28,200,16625.0,7162.0,83.125
spark-history/application_1597310437327_0010,query20_cluster_500G,20,500,beta,8,26,26926,26,572,169640.0,25221.0,296.57342657342656
spark-history/application_1597310437327_0022,query20_cluster_500G,20,500,beta,8,26,29226,27,200,9592.0,1001.0,47.96
spark-history/application_1597310437327_0022,query20_cluster_500G,20,500,beta,8,26,29226,28,200,17518.0,9280.0,87.59
spark-history/application_1597310437327_0022,query20_cluster_500G,20,500,beta,8,26,29226,26,572,176796.0,21279.0,309.0839160839161
spark-history/application_1597310437327_0006,query84_cluster_500G,84,500,alpha,8,28,24244,30,200,103795.0,14067.0,518.975
spark-history/application_1597310437327_0006,query84_cluster_500G,84,500,alpha,8,28,24244,28,65,77453.0,16541.0,1191.5846153846153
spark-history/application_1597310437327_0006,query84_cluster_500G,84,500,alpha,8,28,24244,29,9,8414.0,8289.0,934.8888888888889
spark-history/application_1597310437327_0002,query84_cluster_500G,84,500,alpha,3,28,59655,30,200,86720.0,5037.0,433.6
spark-history/application_1597310437327_0002,query84_cluster_500G,84,500,alpha,3,28,59655,28,65,86792.0,5652.0,1335.2615384615385
spark-history/application_1597310437327_0002,query84_cluster_500G,84,500,alpha,3,28,59655,29,4,4676.0,4078.0,1169.0
spark-history/application_1597310437327_0021,query84_cluster_500G,84,500,alpha,8,28,26741,30,200,94647.0,11268.0,473.235
spark-history/application_1597310437327_0021,query84_cluster_500G,84,500,alpha,8,28,26741,28,9,14320.0,14115.0,1591.111111111111
spark-history/application_1597310437327_0021,query84_cluster_500G,84,500,alpha,8,28,26741,29,65,69604.0,11258.0,1070.8307692307692
spark-history/application_1597310437327_0003,query20_cluster_500G,20,500,beta,8,26,91713,27,200,9490.0,822.0,47.45
spark-history/application_1597310437327_0003,query20_cluster_500G,20,500,beta,8,26,91713,28,200,21532.0,11751.0,107.66
spark-history/application_1597310437327_0003,query20_cluster_500G,20,500,beta,8,26,91713,26,572,188959.0,47286.0,330.3479020979021
spark-history/application_1597310437327_0009,query84_cluster_500G,84,500,alpha,7,28,26001,30,200,97317.0,10762.0,486.585
spark-history/application_1597310437327_0009,query84_cluster_500G,84,500,alpha,7,28,26001,28,65,71882.0,13481.0,1105.876923076923
spark-history/application_1597310437327_0009,query84_cluster_500G,84,500,alpha,7,28,26001,29,7,7080.0,7080.0,1011.4285714285714
spark-history/application_1597310437327_0024,query84_cluster_500G,84,500,alpha,8,28,25995,30,200,89550.0,9499.0,447.75
spark-history/application_1597310437327_0024,query84_cluster_500G,84,500,alpha,8,28,25995,28,65,72362.0,15882.0,1113.2615384615385
spark-history/application_1597310437327_0024,query84_cluster_500G,84,500,alpha,8,28,25995,29,9,9373.0,9196.0,1041.4444444444443
spark-history/application_1597310437327_0014,query20_cluster_500G,20,500,beta,7,26,29245,27,200,8467.0,908.0,42.335
spark-history/application_1597310437327_0014,query20_cluster_500G,20,500,beta,7,26,29245,28,200,15978.0,8143.0,79.89
spark-history/application_1597310437327_0014,query20_cluster_500G,20,500,beta,7,26,29245,26,572,158090.0,18010.0,276.3811188811189
spark-history/application_1597310437327_0028,query20_cluster_500G,20,500,beta,8,26,29599,27,200,9414.0,1184.0,47.07
spark-history/application_1597310437327_0028,query20_cluster_500G,20,500,beta,8,26,29599,28,200,19029.0,10058.0,95.145
spark-history/application_1597310437327_0028,query20_cluster_500G,20,500,beta,8,26,29599,26,572,178631.0,22868.0,312.291958041958
spark-history/application_1597310437327_0004,query20_cluster_500G,20,500,beta,4,26,51144,27,200,9498.0,1819.0,47.49
spark-history/application_1597310437327_0004,query20_cluster_500G,20,500,beta,4,26,51144,28,200,13127.0,3522.0,65.635
spark-history/application_1597310437327_0004,query20_cluster_500G,20,500,beta,4,26,51144,26,572,179802.0,8248.0,314.33916083916085
spark-history/application_1597310437327_0025,query20_cluster_500G,20,500,beta,8,26,28594,27,200,8528.0,820.0,42.64
spark-history/application_1597310437327_0025,query20_cluster_500G,20,500,beta,8,26,28594,28,200,18492.0,10034.0,92.46
spark-history/application_1597310437327_0025,query20_cluster_500G,20,500,beta,8,26,28594,26,572,175150.0,21700.0,306.2062937062937
spark-history/application_1597310437327_0011,query20_cluster_500G,20,500,beta,8,26,27210,27,200,26436.0,4683.0,132.18
spark-history/application_1597310437327_0011,query20_cluster_500G,20,500,beta,8,26,27210,28,200,18091.0,7815.0,90.455
spark-history/application_1597310437327_0011,query20_cluster_500G,20,500,beta,8,26,27210,26,572,171905.0,21723.0,300.5332167832168
spark-history/application_1597310437327_0031,query20_cluster_500G,20,500,beta,8,26,28587,27,200,9241.0,999.0,46.205
spark-history/application_1597310437327_0031,query20_cluster_500G,20,500,beta,8,26,28587,28,200,17380.0,9552.0,86.9
spark-history/application_1597310437327_0031,query20_cluster_500G,20,500,beta,8,26,28587,26,572,172875.0,21868.0,302.22902097902096
spark-history/application_1597310437327_0019,query20_cluster_500G,20,500,beta,8,26,29201,27,200,10112.0,973.0,50.56
spark-history/application_1597310437327_0019,query20_cluster_500G,20,500,beta,8,26,29201,28,200,18042.0,9931.0,90.21
spark-history/application_1597310437327_0019,query20_cluster_500G,20,500,beta,8,26,29201,26,572,173942.0,21418.0,304.0944055944056
spark-history/application_1597310437327_0016,query20_cluster_500G,20,500,beta,8,26,27023,27,200,27729.0,6005.0,138.645
spark-history/application_1597310437327_0016,query20_cluster_500G,20,500,beta,8,26,27023,28,200,17588.0,6437.0,87.94
spark-history/application_1597310437327_0016,query20_cluster_500G,20,500,beta,8,26,27023,26,572,167814.0,22410.0,293.3811188811189
spark-history/application_1597310437327_0007,query20_cluster_500G,20,500,beta,8,26,29619,27,200,8344.0,853.0,41.72
spark-history/application_1597310437327_0007,query20_cluster_500G,20,500,beta,8,26,29619,28,200,17314.0,9039.0,86.57
spark-history/application_1597310437327_0007,query20_cluster_500G,20,500,beta,8,26,29619,26,572,182960.0,23326.0,319.86013986013984
spark-history/application_1597310437327_0029,query20_cluster_500G,20,500,beta,8,26,27879,27,200,8451.0,1338.0,42.255
spark-history/application_1597310437327_0029,query20_cluster_500G,20,500,beta,8,26,27879,28,200,18766.0,9607.0,93.83
spark-history/application_1597310437327_0029,query20_cluster_500G,20,500,beta,8,26,27879,26,572,169656.0,21700.0,296.6013986013986
