file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597492306819_0018,query52_cluster_500G,52,500,alpha,8,26,54090,200,37243.0,10715.0,505,393432.0,24719.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597492306819_0008,query52_cluster_500G,52,500,alpha,7,26,55461,200,31884.0,8118.0,505,354286.0,20417.0
spark-history/application_1597492306819_0015,query52_cluster_500G,52,500,alpha,7,26,54708,200,30641.0,7929.0,505,350503.0,22910.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 30, # tasks","stage 30, sum task time","stage 30, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 29, # tasks","stage 29, sum task time","stage 29, sum biggest task time of each exec"
spark-history/application_1597492306819_0032,query84_cluster_500G,84,500,beta,8,28,23863,200,102596.0,14567.0,9,14419.0,14052.0,65,68147.0,11284.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597492306819_0030,query52_cluster_500G,52,500,alpha,8,26,71713,200,36199.0,11784.0,505,531955.0,44610.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 30, # tasks","stage 30, sum task time","stage 30, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 29, # tasks","stage 29, sum task time","stage 29, sum biggest task time of each exec"
spark-history/application_1597492306819_0031,query84_cluster_500G,84,500,beta,8,28,25908,200,92234.0,10321.0,65,70483.0,15560.0,9,8537.0,8349.0
spark-history/application_1597492306819_0017,query84_cluster_500G,84,500,beta,8,28,24569,200,107801.0,15683.0,9,14775.0,14543.0,65,71445.0,11544.0
spark-history/application_1597492306819_0041,query84_cluster_500G,84,500,beta,8,28,25034,200,86248.0,9413.0,9,14509.0,14294.0,65,67224.0,10714.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 27, # tasks","stage 27, sum task time","stage 27, sum biggest task time of each exec","stage 26, # tasks","stage 26, sum task time","stage 26, sum biggest task time of each exec"
spark-history/application_1597492306819_0012,query52_cluster_500G,52,500,alpha,8,26,50723,200,39004.0,10840.0,505,364197.0,26188.0

file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,"stage 30, # tasks","stage 30, sum task time","stage 30, sum biggest task time of each exec","stage 28, # tasks","stage 28, sum task time","stage 28, sum biggest task time of each exec","stage 29, # tasks","stage 29, sum task time","stage 29, sum biggest task time of each exec"
spark-history/application_1597492306819_0003,query84_cluster_500G,84,500,beta,6,28,39298,200,94224.0,10571.0,65,129282.0,45992.0,6,8093.0,8093.0
spark-history/application_1597492306819_0002,query84_cluster_500G,84,500,beta,8,28,30630,200,94349.0,11627.0,65,69328.0,11643.0,6,7135.0,7135.0
spark-history/application_1597492306819_0007,query84_cluster_500G,84,500,beta,8,28,25951,200,93474.0,9194.0,9,13417.0,13269.0,65,64636.0,10793.0
spark-history/application_1597492306819_0037,query84_cluster_500G,84,500,beta,8,28,25371,200,89131.0,9974.0,65,71164.0,16093.0,9,9606.0,9385.0
spark-history/application_1597492306819_0016,query84_cluster_500G,84,500,beta,7,28,25756,200,88471.0,9112.0,65,64607.0,12899.0,7,8250.0,8250.0
spark-history/application_1597492306819_0034,query84_cluster_500G,84,500,beta,8,28,25355,200,89282.0,10167.0,9,13097.0,12857.0,65,67545.0,10741.0
spark-history/application_1597492306819_0011,query84_cluster_500G,84,500,beta,8,28,26689,200,95597.0,10381.0,9,14141.0,13903.0,65,68291.0,10584.0
spark-history/application_1597492306819_0009,query84_cluster_500G,84,500,beta,8,28,25668,200,94088.0,10397.0,65,67928.0,14991.0,9,8028.0,7925.0
