file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1596699499837_0019,query52_cluster_500G,52,500,alpha,8,26,45710,26,505,326315.0,24753.0,646.1683168316831
spark-history/application_1596699499837_0010,query52_cluster_500G,52,500,alpha,8,26,44656,27,200,34213.0,10416.0,171.065
spark-history/application_1596699499837_0010,query52_cluster_500G,52,500,alpha,8,26,44656,26,505,319302.0,24858.0,632.2811881188119
spark-history/application_1596699499837_0017,query52_cluster_500G,52,500,alpha,8,26,50592,27,200,38329.0,10277.0,191.645
spark-history/application_1596699499837_0017,query52_cluster_500G,52,500,alpha,8,26,50592,26,505,364079.0,25226.0,720.9485148514851
spark-history/application_1596699499837_0028,query52_cluster_500G,52,500,alpha,8,26,62775,27,200,33503.0,10083.0,167.515
spark-history/application_1596699499837_0028,query52_cluster_500G,52,500,alpha,8,26,62775,26,505,465673.0,27164.0,922.1247524752475
spark-history/application_1596699499837_0016,query52_cluster_500G,52,500,alpha,8,26,48234,27,200,35947.0,9452.0,179.735
spark-history/application_1596699499837_0016,query52_cluster_500G,52,500,alpha,8,26,48234,26,505,347629.0,23995.0,688.3742574257426
spark-history/application_1596699499837_0029,query52_cluster_500G,52,500,alpha,8,26,53129,27,200,33585.0,10458.0,167.925
spark-history/application_1596699499837_0029,query52_cluster_500G,52,500,alpha,8,26,53129,26,505,388999.0,24233.0,770.2950495049505
spark-history/application_1596699499837_0011,query52_cluster_500G,52,500,alpha,8,26,43765,27,200,33879.0,9584.0,169.395
spark-history/application_1596699499837_0011,query52_cluster_500G,52,500,alpha,8,26,43765,26,505,313364.0,24266.0,620.5227722772278
spark-history/application_1596699499837_0027,query52_cluster_500G,52,500,beta,7,26,54588,27,200,30992.0,7270.0,154.96
spark-history/application_1596699499837_0027,query52_cluster_500G,52,500,beta,7,26,54588,26,505,349120.0,19953.0,691.3267326732673
spark-history/application_1596699499837_0018,query52_cluster_500G,52,500,beta,8,26,49097,27,200,34296.0,10038.0,171.48
spark-history/application_1596699499837_0018,query52_cluster_500G,52,500,beta,8,26,49097,26,505,355185.0,24638.0,703.3366336633663
spark-history/application_1596699499837_0020,query52_cluster_500G,52,500,alpha,8,26,51313,27,200,39285.0,11533.0,196.425
spark-history/application_1596699499837_0020,query52_cluster_500G,52,500,alpha,8,26,51313,26,505,367962.0,27342.0,728.6376237623763
spark-history/application_1596699499837_0002,query52_cluster_500G,52,500,beta,4,26,79816,27,200,24906.0,5918.0,124.53
spark-history/application_1596699499837_0002,query52_cluster_500G,52,500,beta,4,26,79816,26,505,293763.0,10098.0,581.7089108910891
spark-history/application_1596699499837_0005,query52_cluster_500G,52,500,alpha,8,26,41364,27,200,34855.0,9355.0,174.275
spark-history/application_1596699499837_0005,query52_cluster_500G,52,500,alpha,8,26,41364,26,505,293768.0,25471.0,581.7188118811881
spark-history/application_1596699499837_0004,query52_cluster_500G,52,500,alpha,4,26,79936,27,200,22742.0,4938.0,113.71
spark-history/application_1596699499837_0004,query52_cluster_500G,52,500,alpha,4,26,79936,26,505,296623.0,9675.0,587.3722772277227
spark-history/application_1596699499837_0003,query52_cluster_500G,52,500,alpha,7,26,68234,27,200,32455.0,8264.0,162.275
spark-history/application_1596699499837_0003,query52_cluster_500G,52,500,alpha,7,26,68234,26,505,443618.0,23494.0,878.4514851485148
